daily_date,total_sales,customer_id
2020-01-12,35200,C00013413
2021-12-28,18400,C00018776
2020-12-19,17600,C00015888
2022-03-02,9800,C00005493
2021-05-06,7600,C00002548
2021-11-24,6800,C00000452
2021-06-05,93000,C00012509
2021-01-31,9800,C00006913
2022-02-05,7600,C00014063
2021-12-24,16800,C00006147
2020-07-10,17600,C00000613
2020-05-17,82400,C00017196
2022-04-01,7600,C00017747
2020-06-28,2280,C00007863
2022-02-24,7600,C00003747
2022-02-21,21000,C00004024
2020-01-19,22100,C00007989
2021-04-03,17600,C00001866
2022-02-19,19800,C00011540
2021-06-26,7600,C00002664
2021-01-17,18400,C00002155
2021-03-13,35200,C00008155
2021-01-01,18900,C00006219
2021-08-16,18100,C00008349
2020-05-07,2180,C00016539
2020-02-15,7600,C00006534
2021-02-21,1200,C00009172
2022-04-06,20000,C00000295
2020-05-24,16800,C00011578
2022-01-10,15100,C00010272
2021-11-28,16500,C00010477
2021-02-02,1200,C00002770
2020-08-26,18100,C00000374
2022-05-11,20800,C00002111
2021-04-28,41200,C00005198
2021-01-05,7800,C00018184
2020-03-07,62000,C00002850
2020-03-21,18400,C00016844
2022-04-17,8700,C00007330
2021-01-24,1200,C00016936
2021-08-07,14100,C00014282
2020-03-14,15100,C00012988
2021-09-04,31000,C00002694
2021-03-20,18900,C00000940
2022-04-24,9800,C00018350
2020-10-29,35200,C00009154
2020-12-06,16800,C00016501
2021-03-07,16800,C00004033
2020-04-04,36200,C00010109
2020-03-14,7800,C00008481
2020-08-21,22000,C00010080
2022-02-23,5890,C00005913
2020-02-17,14300,C00004470
2022-01-09,22100,C00005292
2021-06-11,41200,C00001626
2021-07-04,44200,C00002252
2020-03-29,39600,C00015079
2020-03-14,18900,C00014990
2020-03-07,31000,C00008764
2022-05-15,9800,C00000300
2020-01-12,9800,C00001123
2021-12-13,5280,C00014195
2022-01-30,41200,C00008620
2021-12-05,2180,C00015909
2022-05-24,7600,C00004293
2021-12-26,7600,C00013546
2021-09-05,7800,C00012984
2022-03-06,16500,C00012699
2021-02-08,14300,C00001151
2022-01-22,19800,C00007470
2021-12-11,14100,C00016691
2021-12-07,7600,C00011956
2021-02-21,7900,C00004213
2021-01-25,20800,C00014547
2021-07-17,18900,C00008331
2020-12-30,20800,C00004410
2021-06-20,31900,C00001063
2020-01-26,14100,C00001138
2022-04-02,31000,C00010316
2022-01-11,12400,C00012427
2021-03-13,17600,C00009274
2020-04-27,12900,C00009707
2022-02-27,4800,C00000237
2021-03-13,19800,C00015742
2021-06-03,8800,C00013279
2022-02-25,31900,C00002589
2021-02-06,4800,C00001254
2022-05-14,31900,C00018251
2021-04-11,4300,C00013201
2020-05-30,4300,C00000044
2020-08-30,10200,C00009849
2020-10-15,18000,C00003677
2020-02-21,41200,C00005107
2021-11-06,14500,C00017965
2020-08-01,11000,C00017472
2021-04-18,14100,C00004800
2021-04-21,4300,C00007572
2021-02-25,14100,C00006199
2020-09-20,16800,C00013960
2021-01-09,17000,C00014461
2021-01-10,22100,C00006733
2022-03-26,18900,C00007545
2020-06-06,14300,C00017996
2021-01-20,14500,C00013251
2022-04-03,16800,C00007818
2021-03-26,17600,C00014732
2020-10-19,31900,C00007196
2022-01-30,14300,C00002306
2021-02-08,15100,C00007351
2020-10-11,7800,C00003694
2021-12-26,18900,C00000059
2020-11-08,10480,C00001985
2022-01-23,5280,C00005886
2020-09-29,2180,C00018319
2021-09-19,2280,C00018265
2022-04-10,21000,C00010083
2021-02-07,31900,C00008257
2021-02-20,8300,C00001784
2022-03-13,2180,C00010730
2022-01-30,17600,C00011730
2022-01-01,1200,C00011554
2021-05-09,14500,C00017381
2020-03-06,7800,C00009084
2022-01-16,32880,C00018077
2020-04-12,21000,C00002390
2020-01-11,31300,C00013708
2020-01-11,31900,C00006085
2022-04-17,31000,C00010157
2020-06-20,17600,C00017546
2021-10-11,15200,C00016662
2021-12-05,4300,C00008445
2020-08-08,15100,C00007155
2021-12-26,19800,C00012720
2020-09-13,30800,C00007376
2020-05-24,9800,C00010996
2022-01-17,20000,C00018537
2020-12-08,31900,C00017986
2022-01-16,7800,C00001453
2022-03-21,4300,C00007620
2021-11-04,41200,C00002701
2021-01-04,5280,C00016232
2022-02-20,16500,C00004684
2021-04-17,18400,C00003618
2022-01-20,7900,C00009031
2022-05-28,30800,C00013925
2022-02-27,12400,C00006179
2022-03-06,14300,C00008296
2021-05-27,20800,C00008355
2021-02-25,11000,C00018961
2021-01-02,41200,C00016735
2021-03-08,52800,C00003465
2020-03-13,21000,C00003442
2022-02-06,31900,C00016594
2020-12-13,30800,C00016258
2020-10-21,1200,C00001679
2022-02-12,8600,C00003129
2020-09-09,39600,C00008894
2020-05-07,11000,C00012352
2021-05-01,21000,C00016377
2020-03-26,17600,C00015953
2021-02-17,14300,C00010108
2021-01-09,980,C00003852
2021-10-25,37800,C00014717
2020-12-31,7600,C00014283
2020-01-20,5280,C00002600
2022-04-17,14300,C00012540
2021-11-13,31000,C00002797
2022-01-02,1200,C00011961
2020-01-22,38900,C00003573
2020-12-12,19600,C00017296
2021-08-15,20000,C00006500
2021-01-17,18900,C00011845
2020-12-20,38900,C00016621
2020-10-10,9800,C00014673
2021-09-20,4800,C00013369
2021-01-23,18900,C00001421
2022-02-23,2280,C00004168
2020-11-21,21000,C00015085
2020-01-29,10200,C00007006
2021-01-10,17600,C00013383
2021-10-11,38900,C00012011
2022-01-11,7600,C00004908
2022-03-06,980,C00016844
2021-04-04,16800,C00011266
2021-11-27,9800,C00009562
2022-05-01,12900,C00010021
2021-01-14,18100,C00009681
2022-04-30,31000,C00004984
2022-03-27,14300,C00008813
2020-11-19,21000,C00015064
2020-02-08,7600,C00011136
2020-04-11,31900,C00006392
2020-11-19,18900,C00007799
2021-10-17,15900,C00003872
2020-04-11,31900,C00011243
2022-01-02,14500,C00005614
2021-01-05,35200,C00008675
2022-03-26,18900,C00017394
2020-02-02,19400,C00009981
2021-02-26,18900,C00017500
2020-03-31,2180,C00000583
2020-02-15,12900,C00017213
2021-02-08,14300,C00012980
2021-04-24,22100,C00010577
2022-04-19,31900,C00017300
2020-09-06,15900,C00004699
2022-02-11,8300,C00000109
2021-06-05,18000,C00008070
2022-04-05,62000,C00010338
2020-03-12,14300,C00000195
2020-01-27,12900,C00018757
2021-04-17,14100,C00006423
2020-12-05,14300,C00000831
2021-02-13,7600,C00007490
2022-01-04,5890,C00006130
2021-03-23,17600,C00018401
2020-11-16,16800,C00000300
2021-06-05,16800,C00012672
2020-12-19,980,C00016541
2022-02-27,14300,C00003545
2020-11-16,16800,C00012945
2022-04-27,12300,C00004777
2021-01-02,7800,C00001330
2021-09-19,38900,C00002872
2021-01-03,20800,C00012272
2020-12-13,4300,C00009277
2020-03-21,18000,C00013896
2020-03-28,9800,C00013019
2022-04-03,2940,C00002853
2021-02-28,39600,C00017129
2020-12-01,14100,C00000262
2021-12-19,40000,C00010614
2021-11-27,16800,C00008163
2022-03-16,39600,C00007335
2021-12-12,21800,C00000310
2021-01-03,7600,C00016337
2020-12-15,12900,C00002456
2022-04-16,20000,C00005818
2021-01-10,11000,C00005176
2021-05-30,18100,C00003505
2020-01-26,70400,C00004143
2021-06-19,31900,C00015635
2020-09-25,1200,C00002746
2022-04-26,35200,C00015266
2022-02-05,19800,C00003331
2022-04-17,7600,C00012302
2020-11-01,22100,C00009384
2022-01-16,38900,C00009779
2021-12-18,18900,C00005087
2022-03-26,29200,C00008550
2020-12-24,18900,C00010508
2020-12-30,18100,C00015029
2022-03-12,14500,C00011905
2020-10-18,5890,C00013187
2021-01-23,7600,C00013085
2022-05-17,14300,C00014202
2022-05-22,31900,C00007545
2022-02-19,16600,C00013711
2021-03-11,19400,C00012098
2022-01-22,19800,C00014724
2021-02-06,9800,C00017493
2021-04-18,19800,C00002694
2020-11-19,31000,C00013031
2020-01-20,17600,C00015974
2020-04-07,21000,C00001418
2020-04-18,7600,C00010641
2020-12-20,10200,C00004869
2020-01-19,14300,C00008914
2020-04-08,18900,C00014225
2020-12-05,38900,C00005660
2022-04-23,21000,C00007625
2020-03-18,7600,C00008125
2021-10-10,35200,C00011070
2021-02-21,12300,C00018522
2021-04-10,35200,C00018063
2020-11-29,14300,C00007004
2020-12-20,7800,C00005266
2021-07-15,21000,C00002012
2021-02-28,5890,C00006595
2020-01-28,17600,C00008560
2021-02-04,31000,C00017695
2020-10-11,20000,C00017420
2021-03-20,18900,C00005578
2022-02-12,14100,C00016434
2021-02-27,19800,C00002031
2020-03-01,39600,C00017861
2021-12-12,980,C00007458
2021-04-30,39600,C00006199
2020-12-10,4800,C00013077
2020-05-16,31000,C00015448
2021-01-24,10000,C00011535
2020-10-29,4800,C00000147
2021-04-23,14300,C00011742
2022-03-27,41200,C00013970
2021-11-20,19800,C00013343
2021-03-29,39600,C00015020
2021-02-23,38900,C00004888
2020-12-13,18000,C00006546
2020-09-23,10200,C00013635
2022-01-23,38900,C00002187
2021-12-20,28600,C00018863
2021-12-27,7600,C00017588
2021-04-08,41200,C00000487
2021-10-28,18000,C00004632
2022-01-09,14300,C00006739
2021-12-19,8800,C00005523
2021-09-10,41200,C00015083
2022-04-21,35200,C00008636
2020-01-19,15900,C00016528
2021-06-13,15100,C00003575
2021-03-07,12900,C00004430
2020-01-28,18900,C00009599
2022-05-28,14100,C00009394
2021-11-06,55200,C00013827
2021-12-13,18900,C00017516
2021-02-14,4300,C00001908
2021-11-21,14500,C00017112
2021-12-18,12400,C00017241
2021-09-21,7800,C00018962
2021-09-09,4300,C00001446
2021-02-27,6800,C00008161
2020-01-16,14100,C00001999
2022-05-07,44200,C00015805
2022-04-09,16800,C00010214
2021-01-17,15100,C00003717
2022-03-05,7600,C00002499
2022-03-27,31900,C00010615
2021-03-12,19800,C00011795
2020-02-09,9800,C00005175
2021-03-28,7800,C00012980
2022-02-12,41200,C00013143
2022-03-04,39600,C00003388
2022-01-15,14500,C00006964
2022-04-18,31900,C00011936
2022-02-22,21000,C00014576
2020-11-29,7900,C00007215
2021-09-12,15900,C00018700
2021-11-28,31480,C00003814
2021-09-18,31000,C00012385
2020-04-10,18900,C00013614
2021-06-26,20000,C00005230
2022-02-13,28600,C00016150
2022-05-27,35200,C00011794
2020-03-28,18000,C00015486
2021-10-13,5280,C00006553
2022-01-23,7800,C00011988
2021-10-17,14100,C00004201
2020-10-12,19800,C00018615
2021-02-20,10200,C00017300
2022-05-03,14500,C00009749
2020-05-03,2180,C00008026
2021-12-26,18900,C00001170
2020-01-27,7800,C00010961
2021-06-25,18900,C00016617
2021-03-20,18900,C00013276
2021-02-07,17600,C00018743
2022-02-05,7600,C00012129
2020-02-29,980,C00007938
2021-05-19,44200,C00017210
2020-03-21,35200,C00008242
2020-02-01,1200,C00003164
2021-04-18,14300,C00000669
2021-01-10,5280,C00017807
2021-05-30,9800,C00002550
2021-10-09,22100,C00015770
2021-10-17,14300,C00003820
2020-02-28,15100,C00007323
2020-06-18,44200,C00005519
2022-05-07,22100,C00017868
2022-05-03,6800,C00015007
2021-05-15,7600,C00013944
2021-12-04,21000,C00014050
2020-10-19,63800,C00016895
2022-03-13,21000,C00013748
2021-05-21,980,C00012122
2022-02-22,30800,C00012053
2020-10-18,5890,C00009118
2021-01-25,14500,C00003830
2021-02-28,7800,C00006692
2020-10-17,8300,C00009129
2021-12-30,41200,C00003513
2021-03-31,5280,C00010499
2020-03-04,20800,C00009487
2020-06-21,22100,C00005260
2022-02-06,4300,C00005794
2021-09-28,14300,C00011066
2021-03-03,18900,C00010531
2020-03-08,12300,C00007126
2021-03-26,15900,C00007552
2020-12-13,14500,C00012444
2021-03-07,9800,C00015302
2021-01-16,5280,C00016415
2020-04-12,6800,C00007006
2021-12-11,31000,C00002918
2020-03-07,30800,C00006503
2021-11-04,7800,C00011663
2020-09-20,31900,C00002085
2020-06-27,30800,C00010199
2022-02-19,1200,C00004061
2021-07-11,15100,C00011129
2022-02-26,8900,C00005588
2021-02-07,20800,C00016286
2022-01-09,4300,C00003394
2022-01-16,18400,C00013139
2021-12-08,38900,C00016312
2020-01-25,19400,C00015863
2022-01-21,15900,C00005424
2022-02-13,31900,C00000989
2022-04-16,2280,C00001103
2021-04-15,8900,C00017130
2021-07-25,6800,C00018100
2021-09-06,19800,C00001933
2021-02-14,5890,C00011504
2022-01-29,8900,C00009288
2020-03-13,41200,C00018736
2022-01-23,1200,C00016653
2022-02-19,18400,C00004110
2021-06-12,12900,C00015547
2021-04-24,18900,C00005854
2021-10-24,12400,C00016281
2021-02-13,20000,C00000748
2021-02-24,2280,C00012672
2021-06-05,16800,C00009328
2022-04-07,36200,C00010827
2022-03-13,10200,C00015070
2020-11-22,88600,C00012211
2021-07-21,18100,C00018153
2022-01-01,14500,C00000452
2021-03-28,12400,C00016618
2021-05-22,8900,C00000589
2020-06-26,12400,C00002284
2021-06-12,9800,C00002298
2020-05-06,31900,C00006726
2020-01-23,5280,C00006092
2021-12-18,14300,C00007975
2021-03-03,41200,C00000866
2021-08-23,17600,C00001983
2021-02-07,14300,C00011540
2022-02-27,18900,C00001734
2021-03-19,8800,C00011324
2022-01-20,17600,C00002918
2021-06-20,18900,C00011030
2020-12-26,9800,C00011863
2021-07-21,21000,C00014674
2021-05-09,19800,C00001378
2020-04-19,41200,C00003256
2021-02-14,16500,C00005200
2021-08-07,39600,C00015338
2022-03-15,14500,C00007996
2020-04-03,35200,C00002991
2020-12-05,19800,C00006938
2022-03-08,15100,C00004574
2021-02-13,2180,C00012038
2020-09-04,35200,C00018716
2020-03-29,21000,C00014588
2022-04-24,18000,C00016241
2021-10-24,14300,C00018644
2022-03-26,19800,C00005850
2021-10-10,17000,C00006517
2020-12-26,2180,C00004361
2020-03-01,31900,C00002077
2022-01-19,39600,C00015842
2021-11-19,5890,C00008937
2020-10-11,7600,C00000146
2021-08-28,19800,C00008605
2021-02-17,18400,C00018462
2021-01-31,18900,C00016428
2020-12-20,19800,C00001988
2020-11-30,18900,C00005253
2022-02-02,38900,C00001067
2021-02-21,18900,C00000756
2021-01-08,6800,C00000132
2021-05-09,16800,C00013498
2022-01-15,14100,C00005367
2022-04-30,22100,C00014060
2020-09-15,17000,C00009940
2020-05-16,22100,C00016061
2022-05-22,18900,C00003990
2021-10-02,31000,C00005455
2021-02-07,4800,C00012337
2021-02-28,7600,C00018012
2020-03-21,2280,C00002888
2022-03-19,5890,C00009403
2020-02-01,31000,C00008125
2020-02-03,18900,C00016916
2021-07-02,11000,C00001151
2020-02-12,7600,C00002995
2021-04-17,7600,C00016241
2020-02-23,2180,C00002962
2021-06-05,16800,C00016574
2021-12-01,8900,C00008275
2021-01-16,36800,C00003643
2020-01-19,8700,C00012492
2020-04-05,22100,C00004756
2022-02-26,1200,C00013883
2021-01-23,31900,C00002466
2020-03-04,11000,C00016039
2021-03-21,22100,C00017232
2020-06-21,11000,C00005805
2021-03-15,52800,C00006512
2022-02-25,20000,C00017924
2021-09-05,19800,C00001748
2021-12-12,18900,C00014565
2021-11-08,31000,C00009491
2021-09-12,20800,C00018266
2021-12-25,37800,C00000840
2021-09-18,31900,C00014666
2020-09-11,17000,C00004113
2020-08-16,41200,C00011720
2022-02-01,17600,C00010066
2021-05-31,18400,C00013433
2021-01-09,21000,C00005536
2021-09-08,18400,C00002465
2021-03-13,44200,C00009034
2022-03-23,31000,C00005048
2020-10-25,15900,C00012444
2021-12-05,20000,C00001414
2021-06-06,16800,C00008117
2020-08-22,8800,C00003580
2022-04-05,20000,C00001452
2020-11-28,18000,C00017347
2020-12-22,6800,C00016901
2021-05-16,980,C00003093
2020-10-23,4800,C00012955
2021-02-07,15100,C00009704
2020-01-12,17600,C00018011
2022-02-27,18900,C00003788
2021-11-27,18900,C00006173
2022-04-07,15600,C00013110
2021-11-15,7600,C00017330
2020-02-08,14300,C00018818
2021-10-02,21000,C00009186
2020-05-19,7800,C00001760
2022-04-17,14500,C00016645
2021-04-17,20000,C00007597
2021-01-18,35200,C00013192
2021-12-26,8800,C00012341
2021-09-18,980,C00013106
2020-12-20,33000,C00003119
2020-04-20,19800,C00003334
2022-05-10,17600,C00002733
2021-11-17,14500,C00018378
2022-01-08,17000,C00014323
2021-01-31,22100,C00001839
2021-12-26,14300,C00018615
2021-10-05,30800,C00014340
2021-03-07,5280,C00016922
2021-11-08,16500,C00011245
2021-01-30,17600,C00016625
2020-11-16,8900,C00014680
2021-05-16,5890,C00011343
2021-02-13,7600,C00018130
2021-01-22,14300,C00008668
2021-12-04,7600,C00008125
2020-01-20,16000,C00003620
2020-07-04,19400,C00017704
2021-09-16,18900,C00015695
2022-01-10,7800,C00002823
2020-03-21,4300,C00010899
2022-04-24,18900,C00004566
2021-08-08,14300,C00018467
2021-01-31,16500,C00003654
2021-06-04,8900,C00016374
2020-07-11,18900,C00018469
2020-10-25,15900,C00008173
2022-05-05,18000,C00013684
2020-01-25,41200,C00001229
2020-03-15,19800,C00006239
2021-12-28,10200,C00011835
2022-02-05,7600,C00007168
2021-07-04,18900,C00017301
2021-03-07,16000,C00006670
2021-06-25,19400,C00014683
2021-02-10,41600,C00015839
2020-03-15,19800,C00004455
2021-03-12,18900,C00004828
2021-12-12,31900,C00016059
2020-10-09,19800,C00006483
2021-01-17,9800,C00002265
2020-02-16,18100,C00005584
2020-10-15,7600,C00018675
2020-04-30,20000,C00007415
2021-02-25,19600,C00004087
2021-03-06,22100,C00006271
2020-02-16,16800,C00002726
2022-04-24,19400,C00012373
2021-11-06,980,C00004328
2020-07-26,7600,C00017922
2020-12-06,4800,C00005448
2022-02-20,20800,C00016949
2021-04-06,35200,C00018310
2020-11-04,16800,C00004232
2022-05-01,6800,C00007934
2022-02-27,4800,C00002828
2022-04-17,5890,C00011199
2022-04-08,1200,C00012522
2022-02-12,7600,C00018120
2020-12-03,18100,C00008971
2020-06-06,8700,C00002590
2022-02-06,17600,C00009937
2021-02-10,6800,C00002724
2020-09-08,5280,C00006219
2022-02-09,17600,C00019023
2021-10-04,62000,C00015561
2022-05-17,22100,C00015079
2021-03-16,32000,C00017129
2020-03-01,980,C00017112
2021-01-21,31000,C00003085
2022-03-12,30800,C00010996
2020-12-19,18900,C00018194
2020-10-29,4300,C00011848
2020-11-15,38900,C00008418
2021-06-17,7600,C00014103
2021-05-25,15600,C00016570
2020-09-17,16800,C00007561
2022-05-08,980,C00017659
2020-12-10,31900,C00005296
2021-04-04,18100,C00004664
2021-06-19,17600,C00014849
2021-03-24,41200,C00012873
2021-06-05,14500,C00017296
2022-01-15,980,C00016464
2021-10-21,39600,C00000169
2021-02-07,50000,C00005891
2021-04-25,4800,C00018136
2021-01-02,19800,C00010094
2021-09-19,31000,C00004740
2021-11-06,14100,C00018499
2021-11-06,19400,C00008224
2020-01-27,36000,C00012010
2020-05-19,38900,C00006136
2020-12-26,30800,C00017463
2021-11-28,11000,C00009355
2022-03-17,16500,C00010589
2022-01-29,37800,C00011640
2022-04-16,6800,C00017733
2021-07-03,17600,C00009901
2020-05-30,18080,C00012877
2022-01-14,980,C00001421
2020-05-12,11000,C00014762
2020-05-10,18000,C00010346
2020-07-18,17600,C00008456
2022-01-09,2280,C00015085
2021-04-25,19800,C00016809
2021-11-27,2280,C00000393
2021-03-21,7600,C00004059
2021-02-08,41200,C00009219
2020-11-22,4300,C00000660
2022-01-01,19800,C00003745
2021-01-01,35200,C00003461
2021-02-21,18900,C00010045
2021-01-30,1960,C00005075
2022-02-13,7900,C00005863
2020-01-12,5280,C00018610
2021-12-12,7600,C00011757
2021-05-30,18900,C00009357
2021-04-25,16800,C00009009
2021-11-24,38900,C00015190
2021-05-29,18400,C00003641
2021-01-22,12900,C00013248
2022-03-24,19400,C00011845
2020-01-26,17600,C00006422
2021-05-11,5280,C00007943
2022-01-17,14300,C00004479
2020-01-18,5280,C00002436
2022-02-06,41200,C00000254
2020-11-21,19800,C00004178
2021-07-15,14500,C00009640
2020-05-10,21000,C00018100
2020-03-02,8900,C00015836
2022-03-12,7600,C00015772
2020-06-13,5280,C00000777
2021-03-21,22100,C00007634
2022-01-22,6800,C00001584
2022-04-03,2180,C00012958
2021-04-18,7600,C00001503
2021-04-18,20000,C00007826
2021-01-31,18900,C00000874
2020-07-04,980,C00003019
2021-11-03,18900,C00004232
2021-12-20,15900,C00001085
2022-02-19,5280,C00003395
2021-05-29,19800,C00018655
2022-05-29,16800,C00010915
2021-02-04,16500,C00003563
2020-02-29,20800,C00013852
2020-12-22,41200,C00015822
2021-10-17,7600,C00005384
2021-04-04,28600,C00014637
2021-12-28,22100,C00012192
2021-12-04,31000,C00007016
2020-11-14,12400,C00017716
2020-01-01,4300,C00013434
2021-11-12,33600,C00013177
2022-02-06,14100,C00001135
2021-10-17,17000,C00000310
2021-03-28,18900,C00013513
2021-04-20,105600,C00013039
2021-04-19,18100,C00004499
2020-09-20,12400,C00012526
2022-02-09,5280,C00010287
2022-03-10,8300,C00009824
2021-05-30,2180,C00008302
2022-02-19,16800,C00018051
2021-03-17,22100,C00004253
2020-02-09,16800,C00017902
2020-11-15,22100,C00010470
2020-03-28,18400,C00007609
2021-01-30,18000,C00010800
2022-04-10,11000,C00005192
2021-10-16,19800,C00001214
2022-02-05,18400,C00018280
2021-03-07,11000,C00018837
2020-11-14,7600,C00003690
2021-11-25,2280,C00013255
2021-11-04,17600,C00012833
2022-05-20,1200,C00017993
2021-09-05,31900,C00005632
2021-03-07,10200,C00001847
2020-12-20,7600,C00002339
2022-01-02,7600,C00001861
2021-12-18,15100,C00001333
2021-03-07,7600,C00013602
2021-04-16,19400,C00010290
2022-01-23,18900,C00001379
2022-04-26,20000,C00010499
2022-03-15,1200,C00008125
2020-01-11,31000,C00017211
2021-04-03,6800,C00018336
2021-03-21,14300,C00015033
2020-07-11,38900,C00001319
2022-02-06,8900,C00015366
2020-08-23,9800,C00001494
2021-11-23,18100,C00007567
2021-01-22,14300,C00006012
2021-12-10,35200,C00003256
2021-12-12,7600,C00010793
2020-04-19,31900,C00002511
2022-03-19,5280,C00016877
2020-11-08,4300,C00006396
2021-12-19,11000,C00008340
2020-01-18,7600,C00010846
2021-11-17,15100,C00013763
2020-11-02,31000,C00001591
2020-04-18,980,C00000118
2020-02-15,7600,C00015322
2021-09-19,14500,C00009855
2022-05-28,17600,C00018051
2021-02-27,11000,C00015737
2021-04-03,19800,C00017021
2021-06-14,4300,C00016584
2022-01-20,5280,C00004410
